,id,text,favorite_count,retweet_count,created_at
160,1028955815703658496,"RT @UNDPClimate: After progressively worse water shortages in #Jamaica, the #Japan &amp; @UNDP supported Japanese #Caribbean #ClimateChange Par…",0,36,2018-08-13 10:45:58+00:00
161,1028956009828675584,RT @James_BG: This is a sobering read and is well worth remembering the next time the 'let's just adapt to climate change' crowd get their…,0,13,2018-08-13 10:46:44+00:00
162,1028955915159064576,"RT @algore: Cities, states, NGOs &amp; citizens are stepping up to #ActOnClimate. The proposal to weaken #cleanercar standards provides another…",0,380,2018-08-13 10:46:21+00:00
163,1028956062559465472,For those who drink coffee. https://t.co/MD3CtiLHJT,3,0,2018-08-13 10:46:57+00:00
164,1028955881352912898,"RT @Thomas1774Paine: After Libs Blame West Coast Fires on Global Warming, Forester Speaks out https://t.co/DOUrcTzi0v",0,21,2018-08-13 10:46:13+00:00
165,1028955788981747713,An EU court has agreed to hear a case brought by families across Europe against the bloc for alleged failure to ado… https://t.co/ZlZPZH0yq9,17,14,2018-08-13 10:45:51+00:00
166,1028955850331906048,"RT @UNDPasiapac: In the year 2000, 50% of #Bangladesh's population was impoverished. By 2010, this was around 30%. With climate change alre…",0,18,2018-08-13 10:46:06+00:00
167,1028955641317081088,"RT @business: Facing $17 billion in fire damages, a CEO blames climate change https://t.co/XoFatCUWX8",0,44,2018-08-13 10:45:16+00:00
168,1028956061963825152,"Retweeted Glen Peters (@Peters_Glen):

It is always a good reminder to see how the global average temperature has c… https://t.co/SRfXXBMKlJ",0,0,2018-08-13 10:46:56+00:00
169,1028955871244632064,Wildfires and heatwaves appear to be reshaping how many around the world view the issue of climate change – and whe… https://t.co/MBtcbcIqAJ,2,0,2018-08-13 10:46:11+00:00
170,1028955939225919488,@BrainEvacuated @usagalatheart @krassenstein We're just a computerized banking/energy grid glitch away from utter b… https://t.co/zeVbT8dyhH,1,0,2018-08-13 10:46:27+00:00
171,1028955731456937986,"RT @NateTWN: How #ClimateChange is impacting #jellyfish #NovaScotia
https://t.co/69mjzjxofF",0,2,2018-08-13 10:45:38+00:00
172,1028955689824251905,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 10:45:28+00:00
173,1028955691350933504,"Retweeted Carbon Brief (@CarbonBrief):

Media reaction: The 2018 summer heatwaves and climate change |… https://t.co/JSNKemZZy2",0,0,2018-08-13 10:45:28+00:00
174,1028955939989348352,RT @mattprescott: New studies suggest France “could easily exceed” 50°C by the end of the century while Australian cities are forecast to r…,0,3,2018-08-13 10:46:27+00:00
175,1028955996952117248,RT @nytimes: Humans almost saved the planet from climate change 30 years ago. This is the story of how we failed: a tragedy in 2 acts.,0,606,2018-08-13 10:46:41+00:00
176,1028955999053524993,"RT @Glen4Climate: ""We’re the first generation to feel the impact of climate change and the last generation that can do something about it.”…",0,34,2018-08-13 10:46:41+00:00
177,1028955749672673282,RT @TimWattsMP: “I will not lead a government that is not as committed to effective action on climate change as I am” - Malcolm Turnbull (n…,0,103,2018-08-13 10:45:42+00:00
178,1028956051939291137,"RT @UNDPasiapac: In the year 2000, 50% of #Bangladesh's population was impoverished. By 2010, this was around 30%. With climate change alre…",0,18,2018-08-13 10:46:54+00:00
179,1028955861748801536,The fascinating intersection between #resilience #urbanplanning #development basic services and #climatechange.… https://t.co/5tr3F7KbCC,20,20,2018-08-13 10:46:09+00:00
180,1028955962881830913,"@Marcusdstewart @DavidDeutschOxf @TheEconomist @BjornLomborg Taking the data at face value, the question remains wh… https://t.co/oMHEmPkqvN",0,0,2018-08-13 10:46:33+00:00
181,1028955629375959040,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 10:45:13+00:00
182,1028955662238339072,RT @CarbonBrief: Media reaction: The 2018 summer heatwaves and climate change | @daisydunnesci @rtmcswee https://t.co/NAteUhL1ba https://t.…,0,14,2018-08-13 10:45:21+00:00
183,1028955793046102016,"Over four days next January, the High Court will hear a case brought by @FIEIRELAND against the Government for alle… https://t.co/dykw9sqKNh",11,7,2018-08-13 10:45:52+00:00
184,1028955962684534784,"RT @business: Facing $17 billion in fire damages, a CEO blames climate change https://t.co/XoFatCUWX8",0,44,2018-08-13 10:46:33+00:00
185,1028955856195399681,"RT @EddyJokovich: Climate change shows Australian politics at its worst. Opportunists, idiots, morons, MPs acting in bad faith, price gougi…",0,194,2018-08-13 10:46:07+00:00
186,1028955904866222080,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 10:46:19+00:00
187,1028955830513594368,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 10:46:01+00:00
188,1028955971232645121,"RT @PrysorWilliams: Farmers - please complete and RT! 
Ffermwyr - cwblhewch ac aildrydarwch hwn, ogydda! https://t.co/oRhVdhprtA",0,7,2018-08-13 10:46:35+00:00
189,1028955974156124160,RT @janrotmans: Interesting read: the decade that we almost stopped climate change  https://t.co/l8GVQRwanA,0,41,2018-08-13 10:46:35+00:00
190,1028955779557150720,"RT @PrysorWilliams: Farmers - please complete and RT! 
Ffermwyr - cwblhewch ac aildrydarwch hwn, ogydda! https://t.co/oRhVdhprtA",0,7,2018-08-13 10:45:49+00:00
191,1028955580818309120,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 10:45:02+00:00
192,1028956069458898944,RT @Gordicans: It's as though Barnaby thinks that Climate Change is some sort of abstract concept that doesn't matter #auspol https://t.co/…,0,2,2018-08-13 10:46:58+00:00
193,1028956008402509825,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 10:46:44+00:00
194,1028956197389361152,RT @InsidersABC: On the NEG the question for the Coalition is whether it can stare down the people inside its ranks who don't believe there…,0,62,2018-08-13 10:47:29+00:00
195,1028956111280398336,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 10:47:08+00:00
196,1028956474058448896,RT @Convecarne: Como los veganos están equivocados acerca del ganado y del cambio climático. En ingles https://t.co/ZPic4PCSca,0,1,2018-08-13 10:48:35+00:00
197,1028956219267063808,RT @James_BG: This is a sobering read and is well worth remembering the next time the 'let's just adapt to climate change' crowd get their…,0,13,2018-08-13 10:47:34+00:00
198,1028956385948692480,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 10:48:14+00:00
199,1028956279841193984,RT @a2rinitiative: Almost half the world’s population will be exposed to potentially deadly heat for 20 days a year by 2100. @guardian expl…,0,1,2018-08-13 10:47:48+00:00
200,1028956428332097536,RT @PaulEDawson: What is happening in the Arctic will reverberate around the globe. Arctic warming may already be influencing weather patte…,0,465,2018-08-13 10:48:24+00:00
201,1028956622004150272,RT @ClimateReality: #ClimateChange adds fuel to wildfires in the US West by making them more likely and more severe https://t.co/GPChxnNUM4,0,114,2018-08-13 10:49:10+00:00
202,1028956295813058561,@DrJaninaRamirez What about the totally crazy things people believe now? The Earth is flat. Climate change is a myt… https://t.co/eyldzpjBIZ,0,0,2018-08-13 10:47:52+00:00
203,1028956422489268224,RT @Bruceneeds2know: Brilliantly put. https://t.co/IdPUwh2ABR,0,1,2018-08-13 10:48:22+00:00
204,1028956308265951233,"RT @PrisonPlanet: YouTube is now correcting anyone who commits the thought crime of questioning man-made global warming.

Faceless corporat…",0,254,2018-08-13 10:47:55+00:00
205,1028956388339404801,#ClimateChangeIsReal - ‘researchers projected that the share of the world’s population exposed to deadly heat for a… https://t.co/sBkEUF8X1L,0,0,2018-08-13 10:48:14+00:00
206,1028956587820560385,Terrifying insights into climate change could build legislative... https://t.co/uutY7qiHcC #ClimateImpacts via @pearltrees,0,0,2018-08-13 10:49:02+00:00
207,1028956691239292928,"RT @Tank9999: #auspol  What #Reefgate was designed to do and WILL DO very effectively

is hamstring an incoming @AustralianLabor Govt's abi…",0,12,2018-08-13 10:49:26+00:00
208,1028956272614354944,RT @sutherla: USA - a possible end of the #RegulatoryState https://t.co/rppQMlbY0t,0,1,2018-08-13 10:47:47+00:00
209,1028956475694112768,"RT @tan123: Breaking: ""New economic study"" says that it's a good idea to choke off the vital energy supply that powers our hospitals, schoo…",0,4,2018-08-13 10:48:35+00:00
210,1028956227148103680,Got to meet the fab puppeteers behind - or in 😉 - Paula the Polar bear yesterday @TCMargate Proud to be part of thi… https://t.co/wstZ2n8lkr,1,1,2018-08-13 10:47:36+00:00
211,1028956381838233600,"RT @FlickRubicon: Surveillance doesn't happen outside of us like nuclear weapons or global warming. It happens inside &amp; between us, to all…",0,22,2018-08-13 10:48:13+00:00
212,1028956512914485249,"RT @The_ManishSood: If you are really an Indian who loves their motherland India, if you are bored n angry at the way this govt is function…",0,176,2018-08-13 10:48:44+00:00
213,1028956541695623168,And this is good? For whom? https://t.co/ZpZ6q4Unl9,1,0,2018-08-13 10:48:51+00:00
214,1028956587120046080,"Even though we probably won't be leaving our duneland area due to climate change, some of our native plants and ani… https://t.co/WQZ4s8y8EZ",1,0,2018-08-13 10:49:02+00:00
215,1028956322438369281,@DavidCampbell73 A weekly reminder that people like David don’t care about poor people not being able to use their… https://t.co/foUU6NxF2K,1,0,2018-08-13 10:47:59+00:00
216,1028956694468997120,This is a really interesting write up on the (sad) history of climate change inaction - you need an hour or two to… https://t.co/2sYjya5Ll7,0,1,2018-08-13 10:49:27+00:00
217,1028956151310942208,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 10:47:18+00:00
218,1028956710910808064,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 10:49:31+00:00
219,1028956198337490944,"RT @MikeHudema: ""It is horrifying that we have to fight our own government to save the environment.""

@JustinTrudeau #climate leaders don't…",0,141,2018-08-13 10:47:29+00:00
220,1028956511735873541,"""we are doomed to die in the flames of the inferno""
The trigger today is #ClimateChange and the lack of coherent lo… https://t.co/KxFVGdMKCW",1,0,2018-08-13 10:48:44+00:00
221,1028956592060813312,RT @theboltreport: BOLT: I have a message to the Liberal MPs - Why don't you finally get the guts to make a stand against your Prime Minist…,0,119,2018-08-13 10:49:03+00:00
222,1028956555134173185,"RT @PaulEDawson: Sixty three percent of the 2,500 Americans polled said monitoring the Earth’s climate system should be a top priority for…",0,160,2018-08-13 10:48:54+00:00
223,1028956382463242240,"@jayrosen_nyu It's not only racism and climate change denial that goes together, but also issues such as anti-abort… https://t.co/slTaVZvS80",0,0,2018-08-13 10:48:13+00:00
224,1028956471508303872,RT @dougf24: The @NewYorker daily cartoon visits the intersection between #climatechange and #Trump administration mendacity. https://t.co/…,0,7,2018-08-13 10:48:34+00:00
225,1028956392097546241,Fantastic example using temperature data on how to make the data say whatever you want it to say. Thanks… https://t.co/EkuCT4vNwW,12,5,2018-08-13 10:48:15+00:00
226,1028956682284687360,"RT @MikeHudema: Climate change.

Temperatures in the Arctic Circle were hotter than they were in Southern Spain. That's not good.

#ActOnCl…",0,915,2018-08-13 10:49:24+00:00
227,1028956490357338112,"RT @AdamBandt: I don’t trust this gov when it comes to renewables &amp; climate change.

Esp when they repeat Abbott’s lines that they’ll save…",0,61,2018-08-13 10:48:39+00:00
228,1028956336795672577,The latest Possibly of Interest...! https://t.co/CxGdkKGOSc Thanks to @cisraelp @Domenic45632703 @PamMarchantArt… https://t.co/N8ixAeltHK,0,1,2018-08-13 10:48:02+00:00
229,1028956466877792256,"RT @lasesana: Things Trump and the @GOP think are worth spending taxpayer $$ on:
-Space Force
-a border wall
-Trump’s military parade

Thin…",0,20,2018-08-13 10:48:33+00:00
230,1028956140326019072,RT @unisdr: The fascinating intersection between #resilience #urbanplanning #development basic services and #climatechange. #SendaiFramewor…,0,20,2018-08-13 10:47:15+00:00
231,1028956492152463360,I liked a @YouTube video https://t.co/kAF47D3Czt FACTS | Part 1: Climate Change,0,0,2018-08-13 10:48:39+00:00
232,1028956165198176256,GET RID OF THE SOCIALIST POISON(Mal) NOW @Barnaby_Joyce @TonyAbbottMHR @The_Nationals @Gary_Hardgrave EXPOSE THIS R… https://t.co/ilafWJlsJq,0,0,2018-08-13 10:47:21+00:00
233,1028956081127653376,@business No global warming! It is just climate change...,1,0,2018-08-13 10:47:01+00:00
234,1028956185842479104,"RT @EddyJokovich: Climate change shows Australian politics at its worst. Opportunists, idiots, morons, MPs acting in bad faith, price gougi…",0,194,2018-08-13 10:47:26+00:00
235,1028956213684256768,"RT @franklinavenue: In case you haven't read it yet, perhaps the most important piece of reporting you'll read all year: https://t.co/1zoXx…",0,471,2018-08-13 10:47:33+00:00
236,1028956566668627968,"RT @_WeMeanToClean: 🌳 We've planted 860+ native trees so far this monsoon

🌳 More pics here: https://t.co/7ACHFBTGhc

#WeMeanToClean #Clean…",0,8,2018-08-13 10:48:57+00:00
